3.675983800827926640e-01,1.723372576926074928e-01,5.550107702788018571e-01,-9.993385692506917550e-02,1.409149063972317206e+00,-1.069314482490330009e+00,8.585631111018696693e-01,9.060044650337452377e-02,5.580927899926914071e-01,2.515848974946376937e-01
-1.937569071470326643e+00,1.312723110774960400e+00,-2.984648890908519481e-01,-1.612261482409992119e+00,-4.963295174338933080e-02,-9.471221617424366856e-01,1.482407108954787001e+00,1.866103139056876525e+00,-5.344424642232538103e-01,-1.962464230139812305e+00
2.927181276094157902e-01,-2.211656237463064112e-01,4.427655119647400800e-02,1.193237154461472410e-01,1.292254530363992071e+00,-5.951875517457488884e-01,9.493337404455423068e-01,-1.263587039813568902e+00,-1.631587481629416525e-01,-7.189424564943394103e-01
1.761321173385694161e+00,4.105584506485429608e-01,-3.966356907729232106e-01,7.419386306159490019e-01,6.086030379123676948e-01,-1.717393809709048202e+00,-1.278522721532274198e-01,-1.248842847793504740e+00,1.955399629729362709e-01,-1.502437865222207014e-01
4.472697743025977890e-01,-5.329512245106456936e-01,-9.699568728228065151e-01,5.584692823179376875e-01,1.604678530691503680e+00,4.295737107172220015e-01,-2.146883810838852824e+00,1.567852498230032643e-01,9.997379742214018705e-01,-1.057206715422059240e+00
-6.471266199175153278e-02,3.815326595958773437e-02,-7.476791636124988649e-01,1.193685885109929457e+00,-7.075127221571497760e-03,3.206644548459213206e-01,-3.747824937545085056e-01,-1.268468950905474069e+00,8.317736378476338066e-01,1.491578609486268192e+00
7.639855600195519791e-01,-2.832677451262352042e-01,1.433231558121925930e+00,-1.576597384732453033e+00,-1.708737793893757573e+00,-5.338741782357614429e-01,7.074844884358753028e-01,2.011762072126189183e-01,-1.510311280137708989e+00,-1.285451694841540204e+00
-2.474898024621685066e-01,-1.426865156032403936e+00,-6.650555263283757235e-01,-5.401323165272822746e-02,-1.639931318417953809e+00,1.409854373191739840e-01,-1.063768971522662150e-02,-7.967102812388581201e-01,1.134791104207429208e-01,1.136220670423836232e+00
-8.228465699651140719e-01,-8.220161500005791766e-02,1.100871081238496307e+00,-1.868884078550490102e+00,-3.150489756598198743e-01,6.919586829550585794e-01,-6.035409407753679067e-01,-4.920435574651724764e-01,-4.104707664474554485e-01,-3.678692891765481532e-01
-9.620035831063966647e-01,9.380274496148195418e-01,7.941715889465780220e-01,-4.599662438647999022e-03,2.249760216146773129e+00,2.894115957665420180e-01,-1.800709943434823934e-01,9.840814605552252736e-01,3.532790639119414156e-01,-1.274802156126227659e-01
-1.766531628255934572e-01,-5.194806432860563095e-02,2.300914962082280191e+00,-7.931108218001379218e-01,-1.679453626248309961e+00,-7.060263048547995579e-01,-1.226840187282187244e+00,2.913917283597016739e-01,3.948219419798220109e-01,7.304565411634179606e-01
6.621712361236311573e-01,1.269096817931672394e+00,-6.273601144639338045e-01,4.018685169208745939e-02,-1.574854849713434590e-01,-5.808745000754107490e-01,-1.228386986819838544e-01,-2.779347680054558567e-01,-5.079691487823010387e-01,1.102466317968836318e+00
-1.066560494190669228e+00,2.008663584708043903e-01,6.061369295393091994e-01,-5.350030602422730514e-02,-2.411793909472799702e-01,4.550555108515206421e-02,7.743395173032624479e-01,5.956676466692087946e-01,-5.079320245606474549e-01,1.065243667774392167e+00
-1.435472145542539435e+00,1.537077123323475458e+00,-1.556702071896059358e+00,-1.084736322372441331e+00,1.581408792059890489e+00,3.666059277023553165e+00,7.294000395841727657e-01,4.174024184912310531e-01,-2.910783137750915794e-01,1.310584798642881355e+00
5.052026663405151385e-01,-8.287140189553695580e-01,2.141179324206013423e-01,5.082930210089487560e-02,1.997609418284676530e-01,1.098752988939264874e+00,5.892065217988490256e-01,-1.779506415909001271e-01,9.399590643563748849e-01,2.466495259627309977e+00
6.985174882100688709e-01,5.459646283390673371e-01,5.860722188174614100e-01,5.311238853901845136e-01,1.829237886032630822e+00,1.638938771143095829e+00,1.970215831997821576e+00,-1.132714289117414452e+00,-2.446945519056998197e+00,-2.073585416711298812e+00
-1.862207617343509050e-02,-1.167504521575925214e+00,-4.650785510828245317e-01,9.918003198318887659e-01,-1.356515843922664333e+00,8.923703695004606695e-01,1.574578649600625102e+00,6.209336737015583862e-01,6.204610735008492250e-01,-2.007677316825434488e+00
-1.295590341288270553e+00,-8.292297358727044321e-01,-1.574524297633695724e+00,-9.229915353376785259e-01,5.670507402872660974e-01,1.428570565622413746e-01,8.997510611987820095e-01,-2.044633709270279098e+00,-1.507711245671684575e+00,-3.757653613675186466e-01
1.036741334235894874e+00,3.207104467069319398e-01,-3.595201855203994934e-01,2.260217047622037900e-01,-3.230233866984533742e-01,8.672399045722911648e-01,1.891555980074886678e+00,-1.196962016238242388e+00,2.114794394402569611e-01,-1.402203981065099248e+00
-9.546754771631914549e-01,-2.294731307940053089e+00,-1.497268275218292422e+00,-1.304089683617117412e+00,1.156543754505389154e+00,-2.210193611881824394e-01,-7.322885439188254741e-01,-6.909821601471025643e-01,7.684391577399155571e-01,-1.717486472570300515e+00
7.345684509268343154e-01,4.602753793417897060e-02,4.457771509900000373e-01,-1.196566631512855361e+00,-9.752776381237627801e-01,-9.986002925878332270e-01,6.191402855006238326e-01,4.614673460686282147e-01,-1.069032051663302424e-01,-1.352558061196405537e-01
1.467512931462959136e+00,-1.243496243777898053e-01,-1.249626981319378743e-01,2.205006268442372352e+00,7.888409272431554653e-01,-1.148011738128498660e+00,2.341809711097269375e-01,9.342305356236699221e-02,-7.544484162699883756e-01,-1.698601272293979170e+00
9.896193964659446562e-01,4.362217594882130123e-01,-1.284865671658976138e+00,6.840605607592852300e-01,1.246324633501942003e+00,-5.110685108099853879e-01,-1.504238658572865539e+00,1.105004431169315016e+00,-1.179612327151148721e+00,6.507610382777324620e-01
3.396894758036883011e-01,7.795214343510131760e-01,-5.822376154127786307e-01,-1.033636886959800938e+00,-2.606235280808617549e-01,5.940036625072265819e-01,9.061754906277822430e-01,2.258165300602557879e-01,5.188903785974632865e-02,-1.013222507962112440e+00
-4.018957740382780863e-01,-9.852421613210672335e-01,1.471630213732996184e+00,6.529583163395662471e-01,4.580691830258184494e-01,3.441388339578785316e-01,1.717324708593222615e+00,3.312985474824007293e-01,1.721452925682422475e+00,9.261965007455841281e-01
-2.722814293362031957e-01,6.960197093313199579e-01,-3.000498890746285952e-01,-7.951681452831652619e-01,-6.703182438068259197e-01,2.189479262767674295e-01,-6.563901847786260957e-01,3.319539652273904573e-01,-1.135699995996793721e+00,-2.983727263452711220e-01
-7.816906459598667034e-01,-1.189628487652936828e+00,1.573035499725478292e+00,-1.203818819458710720e+00,-9.046655008251472951e-01,-1.212117820273440394e+00,-3.408916631328527402e-01,9.605113742937529953e-01,6.498418880729139868e-01,-5.572728492652412324e-01
2.573797436906913871e-01,2.384942110980123875e-01,-3.159901852062022010e-01,-9.477244806371206698e-01,-6.738335376114503728e-01,6.339797896954815770e-02,2.330156056700558032e-01,-1.506453700395705420e-01,-3.475844993400157845e-01,8.330550821217548307e-01
3.584831632626393760e-02,-8.684011458401039718e-01,8.081011027922359313e-02,1.261476051946416543e+00,4.542021324673280458e-01,8.355010655448544821e-01,1.124756715993730921e-01,7.178223905348402045e-01,-5.628898700276664391e-01,4.497863130585615377e-01
1.141758970423289721e-01,-2.591669494667651064e-01,7.882242903874534523e-01,1.664026262151578228e+00,4.117240265153039314e-01,2.753674582271457894e+00,6.037556390913506599e-01,-4.479657221740929174e-01,1.524968049690429206e+00,-6.540615125184562340e-01
-4.102119635667075270e-01,1.655377425614789066e+00,1.456935497364184873e-01,-9.298762841134401436e-01,1.285985914454490064e+00,-1.784973129746965759e+00,-2.080322188982553833e+00,-1.830057394921601910e+00,-2.083471604734582761e-01,-1.073252350914943420e+00
-5.523275470188716563e-01,-1.076614998588961702e-01,1.938711029621694448e-01,-6.019239915344323233e-01,1.128034237250397365e-01,1.260887445462234968e+00,-7.342610830655380560e-01,7.866224409013299057e-02,2.638251750267156526e-01,2.939640011902513450e-01
-2.105682724172070586e+00,-1.213378118691055496e+00,-1.610032388641366996e-01,1.066636781300050352e+00,-2.526264032295265083e-01,8.982632953598681524e-01,-2.205829074018262059e-01,-3.866149952479326912e-01,7.787708977043300562e-01,1.319110983173912510e+00
-1.702093843764696635e+00,1.097772120030722665e+00,5.788076683197065364e-01,-7.699806528456332178e-01,1.397410791787159212e+00,3.192698359299521726e-01,-2.870340633287220555e-01,-6.033830482382732674e-01,1.956880203801960316e-01,2.389682077181338460e-01
-1.696145126159343874e+00,-1.455922785012337517e+00,-4.092293060767710489e-01,3.081475312182997972e-01,-5.219245810221005977e-01,2.518855527382445891e-01,-2.913250564320361002e-01,1.010020130580629116e+00,-2.688539877123138910e-01,-2.794603510525727752e-01
-7.281982634801502652e-01,2.828492235345346772e-01,8.336345523816723890e-02,1.963817150144496537e+00,9.023427573189828077e-02,-6.649736795345330131e-01,-8.910142029349157333e-01,-1.926552513341189821e+00,1.226222347528813206e+00,-2.614219789593026921e-01
2.226469829807608547e-01,5.798674187274724390e-02,1.120649794187547066e+00,7.276834056662155881e-01,2.034045501799352618e+00,-1.005598836623039949e+00,8.710533874957755440e-01,-1.662302186294538631e+00,8.239173630004495430e-02,-3.600424547075646298e-01
-1.587294078604476744e-01,1.734762799225771923e+00,4.601775329666079606e-01,1.269701639906733126e+00,1.384934305416215261e-01,-9.881194978495838610e-01,-9.053631475666789052e-01,3.881358254165843680e-01,-1.024388210970925250e+00,5.585497724819908916e-01
-8.159942012975301973e-01,7.529045507201916898e-01,1.496810638383227365e+00,-1.884030930766299461e+00,1.613366295537518036e-01,-2.915876275195233153e-02,1.306597669183358290e+00,5.922022986826459556e-01,-3.045989592472962415e-01,4.419050969458387240e-02
4.218036989857674168e-01,9.575540818699002088e-01,3.302762724288828000e-01,-2.020439530594777267e-01,-1.643226525055548670e+00,2.008637020602426215e-01,-6.925185514063438019e-02,8.599875178406670706e-01,1.190643533579073710e+00,-7.528195507604495962e-01
-6.073997073558116133e-01,2.077066786421615519e-01,2.354139575601602030e-01,4.013704027822764808e-01,-3.367746827167265034e-01,-1.608116209971468313e+00,-1.548190590838760761e+00,-1.184704397272594356e+00,-5.804529333787794565e-01,8.980190350719731152e-01
-1.164346475958629057e+00,-8.755900077338425458e-01,4.981626092141410167e-01,-6.244039562931234799e-02,-1.577331092052549844e+00,5.207381848694096760e-02,1.102309397461562618e-01,-1.011047448090612644e+00,-4.563069864874702564e-01,8.174668445328652222e-01
-1.825652328768680721e-01,4.285277462443158325e-01,1.189885334276179929e+00,6.245371961322582210e-01,-4.937428104945555951e-01,1.263799567052491246e-01,-1.013158626822446839e+00,-1.390225231923675642e+00,8.550643209112811505e-01,-2.033519527751092237e+00
2.025793285908116914e+00,-2.156215375095322517e-01,2.650519049216962242e-01,-2.040065361324339965e-01,-1.859965277538062844e+00,4.504925357529606655e-01,-1.470611024791619981e+00,-1.223065516557379162e+00,6.619598150198189312e-01,1.461525298147606788e-01
5.175158411684304127e-01,-6.832953311621468018e-01,1.467637256396102374e-01,-2.649008994596385169e-01,1.452483674671682830e-02,4.122761107754081000e-01,-1.039845801985630702e+00,-2.429165225973179965e+00,-1.834291543728992169e+00,1.422412150225468963e+00
-1.038766677582985826e-01,1.316920547719964585e+00,-4.208519986938792368e-01,1.334056640860015852e+00,-1.046064429843134969e+00,-2.511535450390972035e-01,-6.860261386097430414e-01,-1.365141651734751438e+00,-3.321745216306037363e-01,3.714201880061314687e-01
-6.137291274407840058e-01,1.764269690039709015e+00,1.948206616489750742e-01,-7.045667365563224038e-01,1.475758982362562581e-02,1.176367605095050450e+00,7.176287458746556380e-01,9.618686466814609926e-01,3.003541564819021126e-01,-7.500466392456112130e-01
-6.308827784449698717e-01,1.645892447805374914e+00,-3.537551699471132571e-01,-7.279273124717269283e-01,-7.485229666419845884e-01,-1.020131323920703714e+00,2.012907309928541721e+00,-9.894903505970722435e-01,4.773877730159390986e-01,2.896616031993233253e-01
8.187951692291739469e-01,-6.940573910729266882e-02,-9.399146129689875950e-01,-2.935028546533104410e-01,2.440583504924721758e+00,1.276160859306891271e-01,-1.631262029272421143e+00,8.413697065844114586e-01,-4.018642170659745272e-01,4.298802913989367425e-01
4.385361465532204850e-01,-4.507275005254322009e-01,9.211906124142745789e-01,5.730183479352009002e-01,3.098988082366828656e-01,6.706694843332957623e-01,1.781009400834496770e+00,-5.994348025593361218e-01,-5.779104627315053699e-01,-9.542127156231625662e-01
-7.368661773912253965e-01,1.972114562362267343e+00,4.621573946112302322e-01,-1.422968974516643836e+00,-3.462197196453162817e-01,9.082577206433052330e-01,1.073213091644126704e+00,1.297137197302695999e-01,-3.338338765249547202e-01,2.221706355011463657e-02
-3.306310325121635807e-01,2.814273039147300870e-01,-6.811610824069378456e-01,1.392985753812090000e+00,1.788718396777680963e-01,-4.877847461023931963e-01,-1.144006523803249020e-01,-5.766417481939697387e-01,5.589219832142473532e-01,-3.758299247388505182e-01
3.280512355941125335e-01,9.715940237618098108e-01,1.100473540136843065e+00,9.985195178497687785e-01,1.717615340645376687e+00,4.347003137182420818e-01,-2.301541299114177319e-01,8.225442852228542420e-03,-2.390632562759094637e-01,1.026659769936353550e+00
3.924881906170779033e-01,3.715406052382384527e-01,-1.943349716217244449e-01,-9.064676395869014636e-01,-9.489444429790575564e-01,1.026633029644063555e+00,8.649156194573635048e-01,6.023983351637778316e-01,2.862221195982389554e-01,2.318105934127098477e-01
1.628872816912261712e+00,-7.309897151734477960e-01,1.115417191128920960e-01,2.139178667255513255e-02,5.651572343859585512e-01,7.948003275717021587e-01,1.083451508905018068e+00,-9.318294357049557997e-01,-1.077873602648690143e+00,7.118666921766225730e-02
-8.281489820570312466e-01,-1.004785144688301379e+00,-1.413880726121348852e+00,3.776567795392451465e-01,1.180330186294266559e+00,1.626359356588246707e-01,-1.811874263881799063e+00,4.970407160090936638e-01,3.698569236703702634e-01,-6.032075999873720562e-01
1.303458993453324444e-01,8.806749389157481067e-01,-4.062218187619492937e-01,-1.129382176558455936e-01,5.209260233729657852e-01,1.586682632752397237e-01,2.023474273167548354e+00,-1.470417855931347662e+00,5.752593829839637296e-01,1.078711274001377118e+00
-3.646599698715151106e-01,-3.630977868038574585e-01,-4.393000722138367675e-01,-7.743530452301221612e-01,3.553490591068013682e-01,-4.172786192835988284e-01,2.287122616818511478e+00,-1.422756677486060051e-01,-1.807844951541306422e+00,2.074615755872013079e+00
-1.409699308470728107e+00,-1.175965912652417872e-01,-2.396106106124141870e-03,7.676570065227307504e-02,9.531366643664143101e-01,8.353444171397207407e-01,-4.079094434017180859e-01,1.541259435962037738e+00,6.755501923855158353e-01,1.194956881836773954e+00
4.347668387763064524e-01,-1.478661193188725909e+00,9.082425589696041524e-01,-7.261624840764997479e-01,-5.058209459617269976e-01,-4.920488903829930982e-01,1.556104371176396217e+00,-1.469212891579344094e+00,-3.330902585887198231e-01,-4.086757344826300598e-01
1.878749837259631739e-01,-2.091205416421071106e-01,-5.681772631974859600e-01,-5.580490549646152654e-02,2.436870803905648142e+00,2.335019823252766358e+00,-5.777912562726457146e-01,5.364028072224100718e-01,1.431643467572846218e+00,2.571509612084593166e-01
7.796146472780028924e-01,5.721164143137584812e-01,3.237035147706524701e-02,-2.736337688048348316e+00,-7.944352254998114926e-01,-1.561286473754791571e+00,-6.060186290397918674e-01,-2.398088680221275859e-01,1.159927030500299550e+00,-9.003083271418945710e-01
4.485937126904460115e-01,1.410344638490818481e+00,9.387962638647782132e-01,7.619595856398264644e-01,1.467986258923958509e+00,-3.850268064427232045e-02,6.511104077730750506e-01,-1.148996310623833297e-02,9.095843946760646670e-01,8.780293218931612964e-01
1.459591024498657408e+00,1.113537708420675232e+00,1.482219137343821158e+00,-2.335634041463426416e-02,-1.060040898019957156e+00,-1.091474471491674647e+00,-1.169636747109955716e-01,9.215049290855651387e-01,2.042005267553885228e-01,1.619149491751018244e-01
-6.558976755513904466e-01,1.029283628286372432e+00,3.668953272815757283e-02,-3.759726638108706886e-02,6.011776435102369476e-01,4.481480080543180922e-01,-3.703358545062792606e-01,-7.111243006118489474e-02,-3.696066852170698525e-01,1.287472709934859294e+00
-2.218583632759751345e-01,-1.035130391209511114e-01,6.001220695812388428e-02,-2.613429731167231096e-01,-1.130134343299292077e+00,2.274334582868903887e+00,-1.138608150161767751e+00,8.376384559087328707e-01,-2.475507543901096508e-01,-2.293947288791292893e-01
1.092409489606100736e+00,-1.317804836939199697e+00,1.453691849596404184e+00,-3.516987648926156451e-01,1.856848802019540612e+00,-1.190752002454452452e+00,5.114632478109453206e-01,-1.633398666196795634e+00,-1.903180550752566480e-01,1.112702861781896813e+00
-4.100107049238338464e-01,-3.407646021892626331e-01,-6.149878834762495527e-01,-2.641247831650261890e-01,-5.639607441283470690e-01,3.647920867086753560e-01,-1.377574829685401792e+00,-9.171322342355774371e-01,-6.869536436136874924e-01,-6.912583246697004968e-01
6.999042400786685825e-01,-9.561708179626146609e-02,1.657895045732915573e+00,3.206149622429003698e-01,-4.618893670486570735e-01,-3.749835103747298226e-01,-2.287734797677577203e-01,-7.115165583959308648e-01,-2.260024425523567138e-01,-1.039691141083211035e+00
2.267654905686851685e-01,-7.060108661097046490e-01,-1.056874086057226103e+00,-7.364109376866433410e-01,5.904290149681342692e-01,1.802462631926858627e+00,-1.500883761488660317e+00,-5.837226275535275510e-01,-1.795167805614601708e-01,-1.733030708127267228e-02
-1.854132475174093519e+00,1.663161436151096684e+00,-8.725824242174149425e-01,9.493493476358336736e-01,-1.626944271897572125e-01,-4.456858402650527851e-02,1.764582509211572781e+00,-1.241087324691821925e+00,-2.987974278369901482e-01,2.205395076134116783e-01
2.902533464678894171e-01,1.224803557914660335e+00,6.428916983906918237e-01,8.766091052183123677e-01,-2.844513081147094155e-02,-6.197838715558223743e-01,-1.007834721669675915e+00,1.305502513812188681e-01,-5.790922575400745537e-02,8.976039536305181754e-02
-8.365340219910362141e-01,6.788528767317436596e-01,8.044610898270968535e-01,-4.347876972477696111e-02,1.222813950565799557e+00,-9.369209047042000860e-01,-1.135153600282189812e+00,-1.289530488664657470e+00,-3.621731135581285899e-01,1.078575192442425168e+00
-1.298497773678724432e+00,1.812856818647582413e-01,-1.185096482237714799e+00,1.464862113696696333e-01,7.861788343194001660e-01,-1.133978524574625446e+00,-1.222400737543068772e+00,3.166000378907048440e-01,-7.279990286561162094e-01,4.285953274062371254e-01
7.919355217383375889e-01,7.863451293280299126e-01,1.196839449576131420e+00,5.327365906136575235e-01,-2.239470190822292484e+00,-1.930489118655227765e+00,4.741902764471997989e-01,-1.611511337952697964e+00,-1.277330405626463383e+00,4.500328768417297121e-01
-3.162374727205676250e-01,-3.877715001041167481e-02,8.455285330375938990e-02,1.894042976640063214e-01,-5.763355620670997936e-01,-6.818754421266797205e-01,3.703497897888208823e-01,-4.447535016215671821e-01,1.988980400812029092e+00,-8.043443993516689039e-01
-1.660176228910635654e+00,-9.185206906469508548e-01,4.706188198574799975e-01,1.077424364316673655e+00,-1.573250313419900515e+00,1.650451891047164166e+00,8.509719358947438472e-01,-5.866126609834815264e-01,-7.621891874471055095e-01,8.630831019714085839e-01
-5.487181183872648083e-01,2.217725064345074770e+00,8.162381763392195788e-01,-2.458712093439529678e+00,-8.060776298127304562e-01,3.910388869524156208e-01,5.223337241110281859e-01,-3.783502949439685459e-01,1.056298323679366741e-01,2.238976962224087652e-01
7.297082715338412129e-01,-4.126185703861318110e-02,-1.254517176970405767e+00,-7.908232198595981366e-01,-2.682024376934527776e+00,8.233424839770289161e-01,-3.353604391420625386e-01,5.884185026975624622e-01,3.355068961242708703e-01,-3.004721727385134544e-01
8.049225755104887359e-01,-2.857850818540599303e-01,1.457163410976518136e+00,-2.168707795483128253e-01,5.415126331626834988e-02,-4.939007160478426917e-01,-1.795752964908219340e-01,-4.538308040071016847e-01,1.736881463484703625e+00,-1.462427203932281206e+00
1.054906036705604677e+00,2.805514952654140082e-01,-1.401510296100926922e+00,-1.357985062574122326e+00,7.039643232785895988e-01,-8.194876146054509425e-01,7.227569345517307342e-01,-7.252499136106065336e-01,-8.748704118684247355e-02,1.610471624484263731e-01
-8.326660848921008107e-01,1.494332496334959570e+00,-8.528144506605251918e-01,-4.626062132212105937e-01,2.360029887865973397e-02,-3.844881375257790390e-01,-1.200296800168911160e+00,4.322329311775040539e-01,-7.733989222563675270e-02,1.494004591787827074e+00
-1.228444066760522979e+00,2.143498488706653493e+00,4.539333485200435780e-01,-9.627429422981805818e-01,1.021235764520425526e+00,1.799822772569592999e+00,-2.000381614880083758e-01,6.641587387676138599e-02,-1.503619924537640040e+00,2.458947072674610157e-01
-7.155361512491801301e-01,-1.166520238173475582e-01,5.219707882415139943e-01,3.874291530046198445e-02,1.616033020687377642e+00,2.905622074447337666e-01,1.868288805210817749e+00,5.016539611167669666e-01,-7.357483357147041048e-01,1.325217144989554278e-02
1.092460746860609122e+00,-1.071683331677266038e+00,4.726944899347682583e-01,-9.838321636863107678e-01,4.832128609937503816e-01,2.240127342879083272e-01,2.619839816366577034e-01,-1.224781176142564876e+00,-8.890718825286466620e-01,-7.791299293377400292e-02
